ZIP CODE,Geography,Respite Reimbursement Rate ($/hr)
73481,OKLAHOMA,32.06
73487,OKLAHOMA,32.06
73488,OKLAHOMA,32.06
73491,OKLAHOMA,32.06
73501,OKLAHOMA,32.06
73502,OKLAHOMA,32.06
73503,OKLAHOMA,32.06
73505,OKLAHOMA,32.06
73506,OKLAHOMA,32.06
73507,OKLAHOMA,32.06
73520,OKLAHOMA,32.06
73521,OKLAHOMA,32.06
73522,OKLAHOMA,32.06
73523,OKLAHOMA,32.06
73526,OKLAHOMA,32.06
73527,OKLAHOMA,32.06
73528,OKLAHOMA,32.06
73529,OKLAHOMA,32.06
73530,OKLAHOMA,32.06
73531,OKLAHOMA,32.06
73532,OKLAHOMA,32.06
73533,OKLAHOMA,32.06
73534,OKLAHOMA,32.06
73536,OKLAHOMA,32.06
73537,OKLAHOMA,32.06
73538,OKLAHOMA,32.06
73539,OKLAHOMA,32.06
73540,OKLAHOMA,32.06
73541,OKLAHOMA,32.06
73542,OKLAHOMA,32.06
73543,OKLAHOMA,32.06
73544,OKLAHOMA,32.06
73546,OKLAHOMA,32.06
73547,OKLAHOMA,32.06
73548,OKLAHOMA,32.06
73549,OKLAHOMA,32.06
73550,OKLAHOMA,32.06
73551,OKLAHOMA,32.06
73552,OKLAHOMA,32.06
73553,OKLAHOMA,32.06
73554,OKLAHOMA,32.06
73555,OKLAHOMA,32.06
73556,OKLAHOMA,32.06
73557,OKLAHOMA,32.06
73558,OKLAHOMA,32.06
73559,OKLAHOMA,32.06
73560,OKLAHOMA,32.06
73561,OKLAHOMA,32.06
73562,OKLAHOMA,32.06
73564,OKLAHOMA,32.06
73565,OKLAHOMA,32.06
73566,OKLAHOMA,32.06
73567,OKLAHOMA,32.06
73568,OKLAHOMA,32.06
73569,OKLAHOMA,32.06
73570,OKLAHOMA,32.06
73571,OKLAHOMA,32.06
73572,OKLAHOMA,32.06
73573,OKLAHOMA,32.06
73575,OKLAHOMA,32.06
73601,OKLAHOMA,32.06
73620,OKLAHOMA,32.06
73622,OKLAHOMA,32.06
73624,OKLAHOMA,32.06
73625,OKLAHOMA,32.06
73626,OKLAHOMA,32.06
73627,OKLAHOMA,32.06
73628,OKLAHOMA,32.06
73632,OKLAHOMA,32.06
73638,OKLAHOMA,32.06
73639,OKLAHOMA,32.06
73641,OKLAHOMA,32.06
73642,OKLAHOMA,32.06
73644,OKLAHOMA,32.06
73645,OKLAHOMA,32.06
73646,OKLAHOMA,32.06
73647,OKLAHOMA,32.06
73648,OKLAHOMA,32.06
73650,OKLAHOMA,32.06
73651,OKLAHOMA,32.06
73654,OKLAHOMA,32.06
73655,OKLAHOMA,32.06
73656,OKLAHOMA,32.06
73658,OKLAHOMA,32.06
73659,OKLAHOMA,32.06
73660,OKLAHOMA,32.06
73661,OKLAHOMA,32.06
73662,OKLAHOMA,32.06
73663,OKLAHOMA,32.06
73664,OKLAHOMA,32.06
73666,OKLAHOMA,32.06
73667,OKLAHOMA,32.06
73668,OKLAHOMA,32.06
73669,OKLAHOMA,32.06
73673,OKLAHOMA,32.06
73701,OKLAHOMA,32.06
73702,OKLAHOMA,32.06
73703,OKLAHOMA,32.06
73705,OKLAHOMA,32.06
73706,OKLAHOMA,32.06
73716,OKLAHOMA,32.06
73717,OKLAHOMA,32.06
73718,OKLAHOMA,32.06
73719,OKLAHOMA,32.06
73720,OKLAHOMA,32.06
73722,OKLAHOMA,32.06
73724,OKLAHOMA,32.06
73726,OKLAHOMA,32.06
73727,OKLAHOMA,32.06
73728,OKLAHOMA,32.06
73729,OKLAHOMA,32.06
73730,OKLAHOMA,32.06
73731,OKLAHOMA,32.06
73733,OKLAHOMA,32.06
73734,OKLAHOMA,32.06
73735,OKLAHOMA,32.06
73736,OKLAHOMA,32.06
73737,OKLAHOMA,32.06
73738,OKLAHOMA,32.06
73739,OKLAHOMA,32.06
73741,OKLAHOMA,32.06
73742,OKLAHOMA,32.06
73743,OKLAHOMA,32.06
73744,OKLAHOMA,32.06
73746,OKLAHOMA,32.06
73747,OKLAHOMA,32.06
73749,OKLAHOMA,32.06
73750,OKLAHOMA,32.06
73753,OKLAHOMA,32.06
73754,OKLAHOMA,32.06
73755,OKLAHOMA,32.06
73756,OKLAHOMA,32.06
73757,OKLAHOMA,32.06
73758,OKLAHOMA,32.06
73759,OKLAHOMA,32.06
73760,OKLAHOMA,32.06
73761,OKLAHOMA,32.06
73762,OKLAHOMA,32.06
73763,OKLAHOMA,32.06
73764,OKLAHOMA,32.06
73766,OKLAHOMA,32.06
73768,OKLAHOMA,32.06
73770,OKLAHOMA,32.06
73771,OKLAHOMA,32.06
73772,OKLAHOMA,32.06
73773,OKLAHOMA,32.06
73801,OKLAHOMA,32.06
73802,OKLAHOMA,32.06
73832,OKLAHOMA,32.06
73834,OKLAHOMA,32.06
73835,OKLAHOMA,32.06
73838,OKLAHOMA,32.06
73840,OKLAHOMA,32.06
73841,OKLAHOMA,32.06
73842,OKLAHOMA,32.06
73843,OKLAHOMA,32.06
73844,OKLAHOMA,32.06
73847,OKLAHOMA,32.06
73848,OKLAHOMA,32.06
73851,OKLAHOMA,32.06
73852,OKLAHOMA,32.06
73853,OKLAHOMA,32.06
73855,OKLAHOMA,32.06
73857,OKLAHOMA,32.06
73858,OKLAHOMA,32.06
73859,OKLAHOMA,32.06
73860,OKLAHOMA,32.06
73901,OKLAHOMA,32.06
73931,OKLAHOMA,32.06
73932,OKLAHOMA,32.06
73933,OKLAHOMA,32.06
73937,OKLAHOMA,32.06
73938,OKLAHOMA,32.06
73939,OKLAHOMA,32.06
73942,OKLAHOMA,32.06
73944,OKLAHOMA,32.06
73945,OKLAHOMA,32.06
73946,OKLAHOMA,32.06
73947,OKLAHOMA,32.06
73949,OKLAHOMA,32.06
73950,OKLAHOMA,32.06
73951,OKLAHOMA,32.06
74001,OKLAHOMA,32.06
74002,OKLAHOMA,32.06
74003,OKLAHOMA,32.06
74004,OKLAHOMA,32.06
74005,OKLAHOMA,32.06
74006,OKLAHOMA,32.06
74008,OKLAHOMA,32.06
74009,OKLAHOMA,32.06
74010,OKLAHOMA,32.06
74011,OKLAHOMA,32.06
74012,OKLAHOMA,32.06
74013,OKLAHOMA,32.06
74014,OKLAHOMA,32.06
74015,OKLAHOMA,32.06
74016,OKLAHOMA,32.06
74017,OKLAHOMA,32.06
74018,OKLAHOMA,32.06
74019,OKLAHOMA,32.06
74020,OKLAHOMA,32.06
74021,OKLAHOMA,32.06
74022,OKLAHOMA,32.06
74023,OKLAHOMA,32.06
74026,OKLAHOMA,32.06
74027,OKLAHOMA,32.06
74028,OKLAHOMA,32.06
74029,OKLAHOMA,32.06
74030,OKLAHOMA,32.06
74031,OKLAHOMA,32.06
74032,OKLAHOMA,32.06
74033,OKLAHOMA,32.06
74034,OKLAHOMA,32.06
74035,OKLAHOMA,32.06
74036,OKLAHOMA,32.06
74037,OKLAHOMA,32.06
74038,OKLAHOMA,32.06
74039,OKLAHOMA,32.06
74041,OKLAHOMA,32.06
74042,OKLAHOMA,32.06
74043,OKLAHOMA,32.06
74044,OKLAHOMA,32.06
74045,OKLAHOMA,32.06
74046,OKLAHOMA,32.06
74047,OKLAHOMA,32.06
74048,OKLAHOMA,32.06
74050,OKLAHOMA,32.06
74051,OKLAHOMA,32.06
74052,OKLAHOMA,32.06
74053,OKLAHOMA,32.06
74054,OKLAHOMA,32.06
74055,OKLAHOMA,32.06
74056,OKLAHOMA,32.06
74058,OKLAHOMA,32.06
74059,OKLAHOMA,32.06
74060,OKLAHOMA,32.06
74061,OKLAHOMA,32.06
74062,OKLAHOMA,32.06
74063,OKLAHOMA,32.06
74066,OKLAHOMA,32.06
74067,OKLAHOMA,32.06
74068,OKLAHOMA,32.06
74070,OKLAHOMA,32.06
74071,OKLAHOMA,32.06
74072,OKLAHOMA,32.06
74073,OKLAHOMA,32.06
74074,OKLAHOMA,32.06
74075,OKLAHOMA,32.06
74076,OKLAHOMA,32.06
74077,OKLAHOMA,32.06
74078,OKLAHOMA,32.06
74079,OKLAHOMA,32.06
74080,OKLAHOMA,32.06
74081,OKLAHOMA,32.06
74082,OKLAHOMA,32.06
74083,OKLAHOMA,32.06
74084,OKLAHOMA,32.06
74085,OKLAHOMA,32.06
74101,OKLAHOMA,32.06
74102,OKLAHOMA,32.06
74103,OKLAHOMA,32.06
74104,OKLAHOMA,32.06
74105,OKLAHOMA,32.06
74106,OKLAHOMA,32.06
74107,OKLAHOMA,32.06
74108,OKLAHOMA,32.06
74110,OKLAHOMA,32.06
74112,OKLAHOMA,32.06
74114,OKLAHOMA,32.06
74115,OKLAHOMA,32.06
74116,OKLAHOMA,32.06
74117,OKLAHOMA,32.06
74119,OKLAHOMA,32.06
74120,OKLAHOMA,32.06
74121,OKLAHOMA,32.06
74126,OKLAHOMA,32.06
74127,OKLAHOMA,32.06
74128,OKLAHOMA,32.06
74129,OKLAHOMA,32.06
74130,OKLAHOMA,32.06
74131,OKLAHOMA,32.06
74132,OKLAHOMA,32.06
74133,OKLAHOMA,32.06
74134,OKLAHOMA,32.06
74135,OKLAHOMA,32.06
74136,OKLAHOMA,32.06
74137,OKLAHOMA,32.06
74141,OKLAHOMA,32.06
74145,OKLAHOMA,32.06
74146,OKLAHOMA,32.06
74147,OKLAHOMA,32.06
74148,OKLAHOMA,32.06
74149,OKLAHOMA,32.06
74150,OKLAHOMA,32.06
74152,OKLAHOMA,32.06
74153,OKLAHOMA,32.06
74155,OKLAHOMA,32.06
74156,OKLAHOMA,32.06
74157,OKLAHOMA,32.06
74158,OKLAHOMA,32.06
74159,OKLAHOMA,32.06
74169,OKLAHOMA,32.06
74170,OKLAHOMA,32.06
74171,OKLAHOMA,32.06
74172,OKLAHOMA,32.06
74182,OKLAHOMA,32.06
74183,OKLAHOMA,32.06
74184,OKLAHOMA,32.06
74186,OKLAHOMA,32.06
74187,OKLAHOMA,32.06
74189,OKLAHOMA,32.06
74192,OKLAHOMA,32.06
74193,OKLAHOMA,32.06
74194,OKLAHOMA,32.06
74301,OKLAHOMA,32.06
74330,OKLAHOMA,32.06
74331,OKLAHOMA,32.06
74332,OKLAHOMA,32.06
74333,OKLAHOMA,32.06
74335,OKLAHOMA,32.06
74337,OKLAHOMA,32.06
74338,OKLAHOMA,32.06
74339,OKLAHOMA,32.06
74340,OKLAHOMA,32.06
74342,OKLAHOMA,32.06
74343,OKLAHOMA,32.06
74344,OKLAHOMA,32.06
74345,OKLAHOMA,32.06
74346,OKLAHOMA,32.06
74347,OKLAHOMA,32.06
74349,OKLAHOMA,32.06
74350,OKLAHOMA,32.06
74352,OKLAHOMA,32.06
74353,OKLAHOMA,32.06
74354,OKLAHOMA,32.06
74355,OKLAHOMA,32.06
74358,OKLAHOMA,32.06
74359,OKLAHOMA,32.06
74360,OKLAHOMA,32.06
74361,OKLAHOMA,32.06
74362,OKLAHOMA,32.06
74363,OKLAHOMA,32.06
74364,OKLAHOMA,32.06
74365,OKLAHOMA,32.06
74366,OKLAHOMA,32.06
74367,OKLAHOMA,32.06
74368,OKLAHOMA,32.06
74369,OKLAHOMA,32.06
74370,OKLAHOMA,32.06
74401,OKLAHOMA,32.06
74402,OKLAHOMA,32.06
74403,OKLAHOMA,32.06
74421,OKLAHOMA,32.06
74422,OKLAHOMA,32.06
74423,OKLAHOMA,32.06
74425,OKLAHOMA,32.06
74426,OKLAHOMA,32.06
74427,OKLAHOMA,32.06
74428,OKLAHOMA,32.06
74429,OKLAHOMA,32.06
74430,OKLAHOMA,32.06
74431,OKLAHOMA,32.06
74432,OKLAHOMA,32.06
74434,OKLAHOMA,32.06
74435,OKLAHOMA,32.06
74436,OKLAHOMA,32.06
74437,OKLAHOMA,32.06
74438,OKLAHOMA,32.06
74439,OKLAHOMA,32.06
74440,OKLAHOMA,32.06
74441,OKLAHOMA,32.06
74442,OKLAHOMA,32.06
74444,OKLAHOMA,32.06
74445,OKLAHOMA,32.06
74446,OKLAHOMA,32.06
74447,OKLAHOMA,32.06
74450,OKLAHOMA,32.06
74451,OKLAHOMA,32.06
74452,OKLAHOMA,32.06
74454,OKLAHOMA,32.06
74455,OKLAHOMA,32.06
74456,OKLAHOMA,32.06
74457,OKLAHOMA,32.06
74458,OKLAHOMA,32.06
74459,OKLAHOMA,32.06
74460,OKLAHOMA,32.06
74461,OKLAHOMA,32.06
74462,OKLAHOMA,32.06
74463,OKLAHOMA,32.06
74464,OKLAHOMA,32.06
74465,OKLAHOMA,32.06
74466,OKLAHOMA,32.06
74467,OKLAHOMA,32.06
74468,OKLAHOMA,32.06
74469,OKLAHOMA,32.06
74470,OKLAHOMA,32.06
74471,OKLAHOMA,32.06
74472,OKLAHOMA,32.06
74477,OKLAHOMA,32.06
74501,OKLAHOMA,32.06
74502,OKLAHOMA,32.06
74521,OKLAHOMA,32.06
74522,OKLAHOMA,32.06
74523,OKLAHOMA,32.06
74525,OKLAHOMA,32.06
74528,OKLAHOMA,32.06
74529,OKLAHOMA,32.06
74530,OKLAHOMA,32.06
74531,OKLAHOMA,32.06
74533,OKLAHOMA,32.06
74534,OKLAHOMA,32.06
74535,OKLAHOMA,32.06
74536,OKLAHOMA,32.06
74538,OKLAHOMA,32.06
74540,OKLAHOMA,32.06
74542,OKLAHOMA,32.06
74543,OKLAHOMA,32.06
74545,OKLAHOMA,32.06
74546,OKLAHOMA,32.06
74547,OKLAHOMA,32.06
74549,OKLAHOMA,32.06
74552,OKLAHOMA,32.06
74553,OKLAHOMA,32.06
74554,OKLAHOMA,32.06
74555,OKLAHOMA,32.06
74556,OKLAHOMA,32.06
74557,OKLAHOMA,32.06
74558,OKLAHOMA,32.06
74559,OKLAHOMA,32.06
74560,OKLAHOMA,32.06
74561,OKLAHOMA,32.06
74562,OKLAHOMA,32.06
74563,OKLAHOMA,32.06
74565,OKLAHOMA,32.06
74567,OKLAHOMA,32.06
74569,OKLAHOMA,32.06
74570,OKLAHOMA,32.06
74571,OKLAHOMA,32.06
74572,OKLAHOMA,32.06
74574,OKLAHOMA,32.06
74576,OKLAHOMA,32.06
74577,OKLAHOMA,32.06
74578,OKLAHOMA,32.06
74601,OKLAHOMA,32.06
74602,OKLAHOMA,32.06
74603,OKLAHOMA,32.06
74604,OKLAHOMA,32.06
74630,OKLAHOMA,32.06
74631,OKLAHOMA,32.06
74632,OKLAHOMA,32.06
74633,OKLAHOMA,32.06
74636,OKLAHOMA,32.06
74637,OKLAHOMA,32.06
74640,OKLAHOMA,32.06
74641,OKLAHOMA,32.06
74643,OKLAHOMA,32.06
74644,OKLAHOMA,32.06
74646,OKLAHOMA,32.06
74647,OKLAHOMA,32.06
74650,OKLAHOMA,32.06
74651,OKLAHOMA,32.06
74652,OKLAHOMA,32.06
74653,OKLAHOMA,32.06
74701,OKLAHOMA,32.06
74702,OKLAHOMA,32.06
74720,OKLAHOMA,32.06
74721,OKLAHOMA,32.06
74722,OKLAHOMA,32.06
74723,OKLAHOMA,32.06
74724,OKLAHOMA,32.06
74726,OKLAHOMA,32.06
74727,OKLAHOMA,32.06
74728,OKLAHOMA,32.06
74729,OKLAHOMA,32.06
74730,OKLAHOMA,32.06
74731,OKLAHOMA,32.06
74733,OKLAHOMA,32.06
74734,OKLAHOMA,32.06
74735,OKLAHOMA,32.06
74736,OKLAHOMA,32.06
74737,OKLAHOMA,32.06
74738,OKLAHOMA,32.06
74740,OKLAHOMA,32.06
74741,OKLAHOMA,32.06
74743,OKLAHOMA,32.06
74745,OKLAHOMA,32.06
74747,OKLAHOMA,32.06
74748,OKLAHOMA,32.06
74750,OKLAHOMA,32.06
74752,OKLAHOMA,32.06
74753,OKLAHOMA,32.06
74754,OKLAHOMA,32.06
74755,OKLAHOMA,32.06
74756,OKLAHOMA,32.06
74759,OKLAHOMA,32.06
74760,OKLAHOMA,32.06
74761,OKLAHOMA,32.06
74764,OKLAHOMA,32.06
74766,OKLAHOMA,32.06
74801,OKLAHOMA,32.06
74802,OKLAHOMA,32.06
74804,OKLAHOMA,32.06
74818,OKLAHOMA,32.06
74820,OKLAHOMA,32.06
74821,OKLAHOMA,32.06
74824,OKLAHOMA,32.06
74825,OKLAHOMA,32.06
74826,OKLAHOMA,32.06
74827,OKLAHOMA,32.06
74829,OKLAHOMA,32.06
74830,OKLAHOMA,32.06
74831,OKLAHOMA,32.06
74832,OKLAHOMA,32.06
74833,OKLAHOMA,32.06
74834,OKLAHOMA,32.06
74836,OKLAHOMA,32.06
74837,OKLAHOMA,32.06
74839,OKLAHOMA,32.06
74840,OKLAHOMA,32.06
74842,OKLAHOMA,32.06
74843,OKLAHOMA,32.06
74844,OKLAHOMA,32.06
74845,OKLAHOMA,32.06
74848,OKLAHOMA,32.06
74849,OKLAHOMA,32.06
74850,OKLAHOMA,32.06
74851,OKLAHOMA,32.06
74852,OKLAHOMA,32.06
74854,OKLAHOMA,32.06
74855,OKLAHOMA,32.06
74856,OKLAHOMA,32.06
74857,OKLAHOMA,32.06
74859,OKLAHOMA,32.06
74860,OKLAHOMA,32.06
74864,OKLAHOMA,32.06
74865,OKLAHOMA,32.06
74866,OKLAHOMA,32.06
74867,OKLAHOMA,32.06
74868,OKLAHOMA,32.06
74869,OKLAHOMA,32.06
74871,OKLAHOMA,32.06
74872,OKLAHOMA,32.06
74873,OKLAHOMA,32.06
74875,OKLAHOMA,32.06
74878,OKLAHOMA,32.06
74880,OKLAHOMA,32.06
74881,OKLAHOMA,32.06
74883,OKLAHOMA,32.06
74884,OKLAHOMA,32.06
74901,OKLAHOMA,32.06
74902,OKLAHOMA,32.06
74930,OKLAHOMA,32.06
74931,OKLAHOMA,32.06
74932,OKLAHOMA,32.06
74935,OKLAHOMA,32.06
74936,OKLAHOMA,32.06
74937,OKLAHOMA,32.06
74939,OKLAHOMA,32.06
74940,OKLAHOMA,32.06
74941,OKLAHOMA,32.06
74942,OKLAHOMA,32.06
74943,OKLAHOMA,32.06
74944,OKLAHOMA,32.06
74945,OKLAHOMA,32.06
74946,OKLAHOMA,32.06
74947,OKLAHOMA,32.06
74948,OKLAHOMA,32.06
74949,OKLAHOMA,32.06
74951,OKLAHOMA,32.06
74953,OKLAHOMA,32.06
74954,OKLAHOMA,32.06
74955,OKLAHOMA,32.06
74956,OKLAHOMA,32.06
74957,OKLAHOMA,32.06
74959,OKLAHOMA,32.06
74960,OKLAHOMA,32.06
74962,OKLAHOMA,32.06
74963,OKLAHOMA,32.06
74964,OKLAHOMA,32.06
74965,OKLAHOMA,32.06
74966,OKLAHOMA,32.06
97001,REST OF OREGON,33.55
97002,REST OF OREGON,33.55
97003,PORTLAND,36.08
97004,PORTLAND,36.08
97005,PORTLAND,36.08
97006,PORTLAND,36.08
97007,PORTLAND,36.08
97008,PORTLAND,36.08
97009,PORTLAND,36.08
97010,PORTLAND,36.08
97011,PORTLAND,36.08
97013,PORTLAND,36.08
97014,REST OF OREGON,33.55
97015,PORTLAND,36.08
97016,REST OF OREGON,33.55
97017,PORTLAND,36.08
97018,REST OF OREGON,33.55
97019,PORTLAND,36.08
97020,REST OF OREGON,33.55
97021,REST OF OREGON,33.55
97022,PORTLAND,36.08
97023,PORTLAND,36.08
97024,PORTLAND,36.08
97026,REST OF OREGON,33.55
97027,PORTLAND,36.08
97028,PORTLAND,36.08
97029,REST OF OREGON,33.55
97030,PORTLAND,36.08
97031,REST OF OREGON,33.55
97032,REST OF OREGON,33.55
97033,REST OF OREGON,33.55
97034,PORTLAND,36.08
97035,PORTLAND,36.08
97036,PORTLAND,36.08
97037,REST OF OREGON,33.55
97038,PORTLAND,36.08
97039,REST OF OREGON,33.55
97040,REST OF OREGON,33.55
97041,REST OF OREGON,33.55
97042,PORTLAND,36.08
97044,REST OF OREGON,33.55
97045,PORTLAND,36.08
97048,REST OF OREGON,33.55
97049,PORTLAND,36.08
97050,REST OF OREGON,33.55
97051,REST OF OREGON,33.55
97053,REST OF OREGON,33.55
97054,REST OF OREGON,33.55
97055,PORTLAND,36.08
97056,REST OF OREGON,33.55
97057,REST OF OREGON,33.55
97058,REST OF OREGON,33.55
97060,PORTLAND,36.08
97062,PORTLAND,36.08
97063,REST OF OREGON,33.55
97064,REST OF OREGON,33.55
97065,REST OF OREGON,33.55
97067,PORTLAND,36.08
97068,PORTLAND,36.08
97070,PORTLAND,36.08
97071,REST OF OREGON,33.55
97075,PORTLAND,36.08
97076,PORTLAND,36.08
97077,PORTLAND,36.08
97078,PORTLAND,36.08
97079,PORTLAND,36.08
97080,PORTLAND,36.08
97086,PORTLAND,36.08
97089,PORTLAND,36.08
97101,REST OF OREGON,33.55
97102,REST OF OREGON,33.55
97103,REST OF OREGON,33.55
97106,PORTLAND,36.08
97107,REST OF OREGON,33.55
97108,REST OF OREGON,33.55
97109,PORTLAND,36.08
97110,REST OF OREGON,33.55
97111,REST OF OREGON,33.55
97112,REST OF OREGON,33.55
97113,PORTLAND,36.08
97114,REST OF OREGON,33.55
97115,REST OF OREGON,33.55
97116,PORTLAND,36.08
97117,PORTLAND,36.08
97118,REST OF OREGON,33.55
97119,PORTLAND,36.08
97121,REST OF OREGON,33.55
97122,REST OF OREGON,33.55
97123,PORTLAND,36.08
97124,PORTLAND,36.08
97125,PORTLAND,36.08
97127,REST OF OREGON,33.55
97128,REST OF OREGON,33.55
97129,PORTLAND,36.08
97130,REST OF OREGON,33.55
97131,REST OF OREGON,33.55
97132,REST OF OREGON,33.55
97133,PORTLAND,36.08
97134,REST OF OREGON,33.55
97135,REST OF OREGON,33.55
97136,REST OF OREGON,33.55
97137,REST OF OREGON,33.55
97138,REST OF OREGON,33.55
97140,PORTLAND,36.08
97141,REST OF OREGON,33.55
97143,REST OF OREGON,33.55
97144,PORTLAND,36.08
97145,REST OF OREGON,33.55
97146,REST OF OREGON,33.55
97147,REST OF OREGON,33.55
97148,REST OF OREGON,33.55
97149,REST OF OREGON,33.55
97200,PORTLAND,36.08
97201,PORTLAND,36.08
97202,PORTLAND,36.08
97203,PORTLAND,36.08
97204,PORTLAND,36.08
97205,PORTLAND,36.08
97206,PORTLAND,36.08
97207,PORTLAND,36.08
97208,PORTLAND,36.08
97209,PORTLAND,36.08
97210,PORTLAND,36.08
97211,PORTLAND,36.08
97212,PORTLAND,36.08
97213,PORTLAND,36.08
97214,PORTLAND,36.08
97215,PORTLAND,36.08
97216,PORTLAND,36.08
97217,PORTLAND,36.08
97218,PORTLAND,36.08
97219,PORTLAND,36.08
97220,PORTLAND,36.08
97221,PORTLAND,36.08
97222,PORTLAND,36.08
97223,PORTLAND,36.08
97224,PORTLAND,36.08
97225,PORTLAND,36.08
97227,PORTLAND,36.08
97228,PORTLAND,36.08
97229,PORTLAND,36.08
97230,PORTLAND,36.08
97231,PORTLAND,36.08
97232,PORTLAND,36.08
97233,PORTLAND,36.08
97236,PORTLAND,36.08
97238,PORTLAND,36.08
97239,PORTLAND,36.08
97240,PORTLAND,36.08
97242,PORTLAND,36.08
97250,PORTLAND,36.08
97251,PORTLAND,36.08
97252,PORTLAND,36.08
97253,PORTLAND,36.08
97254,PORTLAND,36.08
97255,PORTLAND,36.08
97256,PORTLAND,36.08
97258,PORTLAND,36.08
97259,PORTLAND,36.08
97266,PORTLAND,36.08
97267,PORTLAND,36.08
97268,PORTLAND,36.08
97269,PORTLAND,36.08
97271,PORTLAND,36.08
97272,PORTLAND,36.08
97280,PORTLAND,36.08
97281,PORTLAND,36.08
97282,PORTLAND,36.08
97283,PORTLAND,36.08
97286,PORTLAND,36.08
97290,PORTLAND,36.08
97291,PORTLAND,36.08
97292,PORTLAND,36.08
97293,PORTLAND,36.08
97294,PORTLAND,36.08
97296,PORTLAND,36.08
97298,PORTLAND,36.08
97299,PORTLAND,36.08
97301,REST OF OREGON,33.55
97302,REST OF OREGON,33.55
97303,REST OF OREGON,33.55
97304,REST OF OREGON,33.55
97305,REST OF OREGON,33.55
97306,REST OF OREGON,33.55
97307,REST OF OREGON,33.55
97308,REST OF OREGON,33.55
97309,REST OF OREGON,33.55
97310,REST OF OREGON,33.55
97311,REST OF OREGON,33.55
97312,REST OF OREGON,33.55
97313,REST OF OREGON,33.55
97314,REST OF OREGON,33.55
97317,REST OF OREGON,33.55
97321,REST OF OREGON,33.55
97322,REST OF OREGON,33.55
97324,REST OF OREGON,33.55
97325,REST OF OREGON,33.55
97326,REST OF OREGON,33.55
97327,REST OF OREGON,33.55
97329,REST OF OREGON,33.55
97330,REST OF OREGON,33.55
97331,REST OF OREGON,33.55
97333,REST OF OREGON,33.55
97335,REST OF OREGON,33.55
97336,REST OF OREGON,33.55
97338,REST OF OREGON,33.55
97339,REST OF OREGON,33.55
97341,REST OF OREGON,33.55
97342,REST OF OREGON,33.55
97343,REST OF OREGON,33.55
97344,REST OF OREGON,33.55
97345,REST OF OREGON,33.55
97346,REST OF OREGON,33.55
97347,REST OF OREGON,33.55
97348,REST OF OREGON,33.55
97350,REST OF OREGON,33.55
97351,REST OF OREGON,33.55
97352,REST OF OREGON,33.55
97355,REST OF OREGON,33.55
97357,REST OF OREGON,33.55
97358,REST OF OREGON,33.55
97359,REST OF OREGON,33.55
97360,REST OF OREGON,33.55
97361,REST OF OREGON,33.55
97362,REST OF OREGON,33.55
97364,REST OF OREGON,33.55
97365,REST OF OREGON,33.55
97366,REST OF OREGON,33.55
97367,REST OF OREGON,33.55
97368,REST OF OREGON,33.55
97369,REST OF OREGON,33.55
97370,REST OF OREGON,33.55
97371,REST OF OREGON,33.55
97372,REST OF OREGON,33.55
97373,REST OF OREGON,33.55
97374,REST OF OREGON,33.55
97375,REST OF OREGON,33.55
97376,REST OF OREGON,33.55
97377,REST OF OREGON,33.55
97378,REST OF OREGON,33.55
97380,REST OF OREGON,33.55
97381,REST OF OREGON,33.55
97383,REST OF OREGON,33.55
97384,REST OF OREGON,33.55
97385,REST OF OREGON,33.55
97386,REST OF OREGON,33.55
97388,REST OF OREGON,33.55
97389,REST OF OREGON,33.55
97390,REST OF OREGON,33.55
97391,REST OF OREGON,33.55
97392,REST OF OREGON,33.55
97394,REST OF OREGON,33.55
97396,REST OF OREGON,33.55
97401,REST OF OREGON,33.55
97402,REST OF OREGON,33.55
97403,REST OF OREGON,33.55
97404,REST OF OREGON,33.55
97405,REST OF OREGON,33.55
97406,REST OF OREGON,33.55
97407,REST OF OREGON,33.55
97408,REST OF OREGON,33.55
97409,REST OF OREGON,33.55
97410,REST OF OREGON,33.55
97411,REST OF OREGON,33.55
97412,REST OF OREGON,33.55
97413,REST OF OREGON,33.55
97414,REST OF OREGON,33.55
97415,REST OF OREGON,33.55
97416,REST OF OREGON,33.55
97417,REST OF OREGON,33.55
97419,REST OF OREGON,33.55
97420,REST OF OREGON,33.55
97423,REST OF OREGON,33.55
97424,REST OF OREGON,33.55
97425,REST OF OREGON,33.55
97426,REST OF OREGON,33.55
97427,REST OF OREGON,33.55
97428,REST OF OREGON,33.55
97429,REST OF OREGON,33.55
97430,REST OF OREGON,33.55
97431,REST OF OREGON,33.55
97432,REST OF OREGON,33.55
97434,REST OF OREGON,33.55
97435,REST OF OREGON,33.55
97436,REST OF OREGON,33.55
97437,REST OF OREGON,33.55
97438,REST OF OREGON,33.55
97439,REST OF OREGON,33.55
97440,REST OF OREGON,33.55
97441,REST OF OREGON,33.55
97442,REST OF OREGON,33.55
97443,REST OF OREGON,33.55
97444,REST OF OREGON,33.55
97446,REST OF OREGON,33.55
97447,REST OF OREGON,33.55
97448,REST OF OREGON,33.55
97449,REST OF OREGON,33.55
97450,REST OF OREGON,33.55
97451,REST OF OREGON,33.55
97452,REST OF OREGON,33.55
97453,REST OF OREGON,33.55
97454,REST OF OREGON,33.55
97455,REST OF OREGON,33.55
97456,REST OF OREGON,33.55
97457,REST OF OREGON,33.55
97458,REST OF OREGON,33.55
